Datetime,PM2.5_Mean,Visibility,RH,Temperature,WindSpeed,BLH
2024-01-29 15:00:00,202.866,1207.008,93.69,14.0,1.542288,19.89155
2024-01-29 16:00:00,205.272,1094.35392,93.65,13.0,1.542288,21.908571
2024-01-29 17:00:00,215.84233333333333,804.672,93.65,13.0,1.542288,26.141743
2024-01-29 18:00:00,241.19833333333332,804.672,93.65,13.0,1.542288,31.6444
2024-01-29 19:00:00,278.449,804.672,93.6,12.0,0.0,34.41881
2024-01-29 20:00:00,306.41966666666667,804.672,93.6,12.0,2.056384,34.67376
2024-01-29 21:00:00,290.3913333333333,144.84096,93.55,11.0,1.542288,34.72071
2024-01-29 22:00:00,279.06433333333337,96.56064,93.55,11.0,1.542288,30.71941
2024-01-29 23:00:00,253.3323333333333,96.56064,100.0,10.0,1.542288,28.774185
2024-01-30 00:00:00,227.03866666666667,48.28032,100.0,10.0,2.056384,29.488554
2024-01-30 01:00:00,214.37344827586207,48.28032,100.0,10.0,2.056384,28.012459
2024-01-30 02:00:00,196.449,48.28032,100.0,10.0,1.542288,28.453543
2024-01-30 03:00:00,175.94166666666663,48.28032,100.0,10.0,2.056384,48.79642
2024-01-30 04:00:00,167.81,96.56064,93.55,11.0,1.542288,87.42484
2024-01-30 05:00:00,150.46,193.12128,93.55,11.0,1.028192,170.901
2024-01-30 06:00:00,136.77566666666664,450.61632,93.65,13.0,1.542288,385.87546
2024-01-30 07:00:00,125.91966666666669,804.672,93.74,15.0,1.542288,567.45154
2024-01-30 08:00:00,125.996,804.672,87.92,16.0,2.57048,716.1454
2024-01-30 09:00:00,132.67533333333333,1094.35392,67.95,18.0,2.056384,842.01404
2024-01-30 10:00:00,139.32066666666665,1094.35392,72.38,17.0,2.57048,849.49695
2024-01-30 11:00:00,169.48,1094.35392,72.38,17.0,2.056384,832.18054
2024-01-30 12:00:00,215.61466666666664,997.79328,82.25,15.0,2.056384,36.21085
2024-01-30 13:00:00,250.5773333333333,804.672,93.65,13.0,1.542288,18.930185
2024-01-30 14:00:00,262.38866666666667,692.01792,93.65,13.0,0.0,17.559393
2024-01-30 15:00:00,259.975,804.672,93.65,13.0,0.0,16.996326
2024-01-30 16:00:00,270.90206896551723,193.12128,100.0,12.0,1.028192,17.794594
2024-01-30 17:00:00,281.5655172413793,144.84096,100.0,11.0,0.0,18.315973
2024-01-30 18:00:00,288.13172413793103,48.28032,100.0,11.0,0.0,18.772362
2024-01-30 19:00:00,276.3668965517241,48.28032,100.0,11.0,0.0,19.320704
2024-01-30 20:00:00,280.46,0.0,100.0,10.0,0.0,22.847603
2024-01-30 21:00:00,276.88724137931035,0.0,100.0,10.0,0.0,27.576973
2024-01-30 22:00:00,274.5841379310345,0.0,100.0,10.0,0.0,45.704803
2024-01-30 23:00:00,271.92310344827587,96.56064,100.0,10.0,0.0,48.625904
2024-01-31 00:00:00,245.9906896551724,0.0,100.0,10.0,0.0,46.8862
2024-01-31 01:00:00,229.03965517241377,0.0,100.0,10.0,0.0,48.091835
2024-01-31 02:00:00,209.18965517241375,0.0,100.0,11.0,1.542288,57.10114
2024-01-31 03:00:00,200.59206896551729,0.0,100.0,11.0,1.542288,87.50238
2024-01-31 04:00:00,209.0593103448276,0.0,100.0,12.0,1.542288,142.0516
2024-01-31 05:00:00,216.9434482758621,193.12128,93.65,13.0,1.542288,302.8779
2024-01-31 06:00:00,202.96965517241375,595.45728,82.25,15.0,1.542288,518.5261
2024-01-31 07:00:00,185.45827586206897,692.01792,82.37,16.0,2.056384,707.47266
2024-01-31 08:00:00,188.26068965517243,804.672,87.83,15.0,4.112768,864.1078
2024-01-31 09:00:00,193.53758620689652,595.45728,87.74,14.0,2.056384,679.3967
2024-01-31 10:00:00,219.6096551724138,595.45728,87.83,15.0,1.028192,352.21805
2024-01-31 11:00:00,284.978,595.45728,93.69,14.0,3.084576,281.07047
2024-01-31 12:00:00,304.8714285714286,804.672,87.74,14.0,3.084576,243.33359
2024-01-31 13:00:00,305.72357142857146,804.672,93.69,14.0,4.112768,176.37582
2024-01-31 14:00:00,279.85896551724136,997.79328,100.0,14.0,3.084576,144.9989
2024-01-31 15:00:00,254.9662068965517,997.79328,100.0,14.0,2.57048,129.93721
2024-01-31 16:00:00,248.9541379310345,804.672,100.0,14.0,2.57048,133.34213
2024-01-31 17:00:00,234.9193103448276,1094.35392,100.0,14.0,3.084576,140.72894
2024-01-31 18:00:00,197.795,1094.35392,100.0,14.0,3.598672,165.40555
2024-01-31 19:00:00,190.46517241379308,1094.35392,100.0,14.0,4.112768,184.00278
2024-01-31 20:00:00,192.0713793103448,997.79328,100.0,14.0,4.112768,199.79163
2024-01-31 21:00:00,196.80107142857145,997.79328,100.0,14.0,3.084576,218.9446
2024-01-31 22:00:00,162.7957142857143,1207.008,100.0,14.0,5.655056,190.75964
2024-01-31 23:00:00,116.11035714285713,1207.008,100.0,14.0,5.14096,221.39996
2024-02-01 00:00:00,86.5,1207.008,100.0,14.0,4.112768,269.0227
2024-02-01 01:00:00,63.66035714285715,1207.008,100.0,14.0,3.084576,293.90137
2024-02-01 02:00:00,44.48624999999999,1207.008,100.0,14.0,3.084576,321.69113
2024-02-01 03:00:00,42.4488,1207.008,93.69,14.0,4.112768,396.29282
2024-02-01 04:00:00,37.0716,1496.68992,93.69,14.0,4.112768,487.20273
2024-02-01 05:00:00,29.345185185185183,2204.80128,87.83,15.0,5.14096,592.45667
2024-02-01 06:00:00,31.62296296296297,2494.4832,93.79,16.0,6.169152,723.5284
2024-02-01 07:00:00,37.071851851851854,2494.4832,88.0,17.0,6.169152,890.6908
2024-02-01 08:00:00,40.955,2494.4832,82.62,18.0,5.14096,991.97186
2024-02-01 09:00:00,47.5925,2494.4832,88.09,18.0,4.626863999999999,1083.3414
2024-02-01 10:00:00,47.0048275862069,2301.36192,88.09,18.0,4.626863999999999,855.0707
2024-02-01 11:00:00,41.9907142857143,2301.36192,88.09,18.0,4.112768,805.9391
2024-02-01 12:00:00,47.53357142857142,2204.80128,93.83,17.0,3.598672,259.7217
2024-02-01 13:00:00,54.75620689655173,2204.80128,93.79,16.0,2.056384,197.86145
2024-02-01 14:00:00,63.62862068965517,1802.46528,93.74,15.0,2.57048,202.30904
2024-02-01 15:00:00,69.44172413793105,1496.68992,93.74,15.0,2.57048,207.47432
2024-02-01 16:00:00,76.31851851851852,1496.68992,100.0,14.0,2.57048,201.62723
2024-02-01 17:00:00,79.13481481481482,1496.68992,93.69,14.0,0.0,186.2039
2024-02-01 18:00:00,86.55689655172414,1496.68992,100.0,13.0,1.542288,156.69446
2024-02-01 19:00:00,100.06172413793104,1207.008,93.65,13.0,0.0,124.66001
2024-02-01 20:00:00,105.35068965517242,1207.008,100.0,12.0,0.0,87.73251
2024-02-01 21:00:00,102.49275862068966,1207.008,100.0,11.0,0.0,59.294632
2024-02-01 22:00:00,98.80724137931034,804.672,100.0,11.0,0.0,48.33416
2024-02-01 23:00:00,97.18413793103448,193.12128,100.0,10.0,0.0,44.520382
2024-02-02 00:00:00,96.05413793103448,0.0,100.0,10.0,0.0,49.91875
2024-02-02 01:00:00,98.25275862068963,0.0,100.0,10.0,0.0,57.811867
2024-02-02 02:00:00,95.73535714285715,0.0,100.0,11.0,1.028192,66.284775
2024-02-02 03:00:00,96.47777777777776,0.0,100.0,11.0,1.542288,93.92403
2024-02-02 04:00:00,83.62517241379311,0.0,93.6,12.0,2.056384,124.18576
2024-02-02 05:00:00,79.02892857142857,305.77536000000003,100.0,12.0,2.056384,194.77887
2024-02-02 06:00:00,74.72785714285715,402.336,93.65,13.0,2.57048,406.41266
2024-02-02 07:00:00,76.49931034482759,595.45728,93.69,14.0,3.084576,546.12823
2024-02-02 08:00:00,82.13275862068966,804.672,93.69,14.0,3.598672,693.7883
2024-02-02 09:00:00,77.0206896551724,1094.35392,87.83,15.0,3.598672,794.85583
2024-02-02 10:00:00,85.34678571428572,1207.008,87.92,16.0,4.112768,779.54083
2024-02-02 11:00:00,102.04321428571428,1207.008,82.5,17.0,4.112768,744.16095
2024-02-02 12:00:00,119.64862068965516,1303.5686400000002,87.92,16.0,3.084576,399.96133
2024-02-02 13:00:00,135.59862068965518,1496.68992,93.74,15.0,2.57048,153.31769
2024-02-02 14:00:00,135.3710344827586,1496.68992,100.0,14.0,2.57048,134.26877
2024-02-02 15:00:00,124.92344827586206,1496.68992,93.65,13.0,2.056384,121.50952
2024-02-02 16:00:00,108.36862068965516,1496.68992,93.6,12.0,2.056384,140.24248
2024-02-02 17:00:00,94.97758620689656,1496.68992,93.55,11.0,1.542288,157.16641
2024-02-02 18:00:00,95.77827586206897,901.23264,93.55,11.0,2.056384,166.26555
2024-02-02 19:00:00,110.90448275862067,193.12128,100.0,10.0,2.056384,171.42458
2024-02-02 20:00:00,127.17896551724138,144.84096,93.45,9.0,1.542288,156.8963
2024-02-02 21:00:00,130.30241379310343,96.56064,93.45,9.0,1.028192,128.38107
2024-02-02 22:00:00,120.95379310344828,96.56064,93.45,9.0,1.542288,98.72712
2024-02-02 23:00:00,113.14035714285714,96.56064,100.0,8.0,1.028192,94.56145
2024-02-03 00:00:00,96.6837037037037,96.56064,100.0,7.0,0.0,92.64041
2024-02-03 01:00:00,88.64592592592592,193.12128,100.0,7.0,1.542288,72.114555
2024-02-03 02:00:00,79.83333333333333,595.45728,100.0,7.0,1.542288,46.833363
2024-02-03 03:00:00,72.66222222222223,804.672,93.45,9.0,2.056384,87.11036
2024-02-03 04:00:00,65.26962962962963,1207.008,87.37,10.0,2.57048,164.30255
2024-02-03 05:00:00,64.9637037037037,2092.1472000000003,76.5,12.0,2.57048,246.49774
2024-02-03 06:00:00,71.94571428571429,2494.4832,63.15,16.0,2.056384,344.1279
2024-02-03 07:00:00,82.63814814814815,2703.69792,52.25,19.0,2.056384,419.98022
2024-02-03 08:00:00,94.2311111111111,3202.59456,45.88,20.0,2.57048,486.7019
2024-02-03 09:00:00,97.77185185185186,3202.59456,37.61,21.0,1.542288,579.3978
2024-02-03 10:00:00,94.24178571428573,3202.59456,37.61,21.0,2.57048,588.4511
2024-02-03 11:00:00,86.10535714285716,3202.59456,40.0,20.0,2.056384,433.06848
2024-02-03 12:00:00,79.99071428571428,3202.59456,42.85,20.0,1.542288,66.02583
2024-02-03 13:00:00,74.55071428571429,3202.59456,51.98,18.0,1.028192,35.01359
2024-02-03 14:00:00,63.02821428571429,3202.59456,59.26,17.0,0.0,28.499878
2024-02-03 15:00:00,56.62392857142857,2800.25856,72.2,16.0,0.0,28.304546
2024-02-03 16:00:00,57.50857142857143,2800.25856,72.2,16.0,0.0,24.920425
2024-02-03 17:00:00,68.76892857142856,2800.25856,72.2,16.0,0.0,26.354193
2024-02-03 18:00:00,87.08037037037036,2494.4832,72.2,16.0,1.028192,27.319307
2024-02-03 19:00:00,128.24185185185186,1995.58656,77.14,16.0,1.542288,27.80925
2024-02-03 20:00:00,155.69592592592593,1802.46528,82.25,15.0,1.028192,28.605396
2024-02-03 21:00:00,195.4466666666667,1802.46528,82.25,15.0,1.028192,36.215714
2024-02-03 22:00:00,221.0703703703704,1802.46528,87.83,15.0,2.056384,70.97022
2024-02-03 23:00:00,220.80962962962963,1802.46528,93.69,14.0,2.056384,81.05489
2024-02-04 00:00:00,212.52777777777777,1802.46528,93.69,14.0,0.0,68.03041
2024-02-04 01:00:00,191.3462962962963,1802.46528,93.69,14.0,0.0,58.75583
2024-02-04 02:00:00,183.2340740740741,1496.68992,93.65,13.0,2.056384,44.68466
2024-02-04 03:00:00,176.62851851851852,1207.008,100.0,13.0,0.0,61.808487
2024-02-04 04:00:00,165.78185185185183,1207.008,93.69,14.0,2.056384,116.591934
2024-02-04 05:00:00,125.64888888888888,997.79328,93.69,14.0,3.084576,231.84787
2024-02-04 06:00:00,110.85076923076925,997.79328,87.92,16.0,3.084576,402.62427
2024-02-04 07:00:00,106.73230769230769,997.79328,82.5,17.0,2.056384,491.5399
2024-02-04 08:00:00,101.18846153846154,997.79328,68.15,19.0,2.57048,653.2536
2024-02-04 09:00:00,108.40178571428572,997.79328,72.74,19.0,3.084576,647.1859
2024-02-04 10:00:00,117.11607142857144,1094.35392,68.35,20.0,3.598672,517.1209
2024-02-04 11:00:00,122.95857142857142,1207.008,72.74,19.0,3.084576,527.21075
2024-02-04 12:00:00,123.7725,1207.008,88.09,18.0,3.598672,284.90134
2024-02-04 13:00:00,123.1032142857143,1303.5686400000002,88.09,18.0,3.084576,131.89545
2024-02-04 14:00:00,118.41071428571428,1593.25056,93.83,17.0,2.056384,150.76935
2024-02-04 15:00:00,110.84678571428572,1496.68992,93.79,16.0,2.57048,166.59029
2024-02-04 16:00:00,98.50285714285714,1496.68992,93.79,16.0,3.598672,183.52554
2024-02-04 17:00:00,94.40785714285714,1802.46528,93.79,16.0,3.084576,188.84724
2024-02-04 18:00:00,90.20285714285714,1705.9046400000002,93.79,16.0,3.084576,172.0708
2024-02-04 19:00:00,97.4289285714286,1593.25056,93.79,16.0,2.57048,137.72197
2024-02-04 20:00:00,111.26928571428572,1400.12928,93.79,16.0,2.056384,107.373535
2024-02-04 21:00:00,112.4439285714286,1303.5686400000002,93.79,16.0,0.0,83.19516
2024-02-04 22:00:00,103.75481481481482,1303.5686400000002,93.79,16.0,1.542288,61.559906
2024-02-04 23:00:00,83.14222222222223,1303.5686400000002,93.79,16.0,2.57048,75.24352
2024-02-05 00:00:00,74.70518518518519,1207.008,100.0,15.0,1.542288,114.106964
2024-02-05 01:00:00,70.36518518518518,692.01792,100.0,14.0,1.542288,160.94324
2024-02-05 02:00:00,70.70555555555555,96.56064,100.0,14.0,2.056384,182.91685
2024-02-05 03:00:00,70.44769230769231,498.89664,93.74,15.0,2.056384,236.36682
2024-02-05 04:00:00,70.78653846153847,804.672,93.74,15.0,2.57048,351.74542
2024-02-05 05:00:00,72.41576923076923,1207.008,87.92,16.0,3.084576,482.08298
2024-02-05 06:00:00,73.95,1496.68992,72.38,17.0,3.084576,843.8933
2024-02-05 07:00:00,77.53730769230769,1899.02592,67.95,18.0,2.57048,983.0704
2024-02-05 08:00:00,87.01846153846154,2800.25856,63.6,18.0,3.084576,1037.7504
2024-02-05 09:00:00,92.24407407407408,3492.27648,59.74,19.0,2.57048,1059.0636
2024-02-05 10:00:00,86.81607142857142,3492.27648,52.51,20.0,3.598672,1002.0167
2024-02-05 11:00:00,72.21857142857142,3492.27648,55.88,19.0,2.57048,955.951
2024-02-05 12:00:00,68.08896551724138,3492.27648,63.6,18.0,3.084576,307.60413
2024-02-05 13:00:00,68.71620689655172,3492.27648,72.56,18.0,3.084576,99.647675
2024-02-05 14:00:00,76.14033333333333,3492.27648,76.98,15.0,2.056384,79.221344
2024-02-05 15:00:00,78.66433333333335,2494.4832,93.69,14.0,2.57048,76.24037
2024-02-05 16:00:00,73.74333333333334,2204.80128,100.0,13.0,2.57048,76.17525
2024-02-05 17:00:00,70.28800000000001,2092.1472000000003,93.65,13.0,2.57048,76.84997
2024-02-05 18:00:00,73.20633333333333,2092.1472000000003,93.65,13.0,2.57048,79.97558
2024-02-05 19:00:00,75.13066666666667,1705.9046400000002,93.6,12.0,1.542288,82.712166
2024-02-05 20:00:00,80.87466666666666,1400.12928,93.55,11.0,1.542288,85.68143
2024-02-05 21:00:00,79.34933333333333,1094.35392,93.55,11.0,1.542288,86.620056
2024-02-05 22:00:00,74.07966666666667,498.89664,93.5,10.0,0.0,73.59395
2024-02-05 23:00:00,67.742,402.336,93.5,10.0,1.542288,75.92382
2024-02-06 00:00:00,61.90466666666666,450.61632,93.5,10.0,2.056384,84.278366
2024-02-06 01:00:00,63.69933333333333,402.336,100.0,9.0,2.57048,81.01162
2024-02-06 02:00:00,63.239,354.05568,100.0,9.0,2.056384,72.493904
2024-02-06 03:00:00,58.43866666666666,257.49504,100.0,9.0,2.056384,118.60275
2024-02-06 04:00:00,59.68933333333334,450.61632,93.5,10.0,2.57048,228.64702
2024-02-06 05:00:00,56.48766666666667,1400.12928,76.66,13.0,2.056384,409.9674
2024-02-06 06:00:00,56.80866666666667,1995.58656,67.33,15.0,3.084576,695.2979
2024-02-06 07:00:00,57.07766666666667,2800.25856,55.37,17.0,3.084576,988.36127
2024-02-06 08:00:00,64.93166666666667,2993.37984,48.55,18.0,4.112768,1133.8671
2024-02-06 09:00:00,77.89699999999999,2993.37984,37.03,19.0,4.112768,1214.504
2024-02-06 10:00:00,84.72466666666666,3492.27648,34.51,19.0,4.112768,1170.7484
2024-02-06 11:00:00,79.034,3492.27648,37.03,19.0,4.112768,1125.1886
2024-02-06 12:00:00,65.4,3492.27648,42.28,18.0,3.084576,292.8386
2024-02-06 13:00:00,56.62833333333333,2993.37984,45.04,17.0,2.056384,75.52341
2024-02-06 14:00:00,45.074666666666666,2993.37984,54.86,15.0,1.542288,50.82854
2024-02-06 15:00:00,35.085,2993.37984,62.69,14.0,1.542288,47.29687
2024-02-06 16:00:00,31.815999999999995,2993.37984,66.91,13.0,1.542288,48.25375
2024-02-06 17:00:00,33.13166666666667,2993.37984,71.64,13.0,1.542288,50.077587
2024-02-06 18:00:00,44.04275862068965,2993.37984,76.5,12.0,1.028192,52.659542
2024-02-06 19:00:00,68.46900000000001,2993.37984,81.74,11.0,1.542288,57.98164
2024-02-06 20:00:00,103.941,2993.37984,81.74,11.0,1.542288,67.248
2024-02-06 21:00:00,122.423,2494.4832,87.37,10.0,1.542288,78.482956
2024-02-06 22:00:00,122.31933333333336,2494.4832,87.37,10.0,1.542288,89.16637
2024-02-06 23:00:00,118.90833333333332,2494.4832,87.37,10.0,1.542288,99.28942
2024-02-07 00:00:00,108.89,2494.4832,87.37,10.0,1.542288,101.3622
2024-02-07 01:00:00,100.16333333333334,2494.4832,81.61,10.0,1.542288,77.42642
2024-02-07 02:00:00,86.94599999999998,2494.4832,76.34,11.0,1.542288,64.23977
2024-02-07 03:00:00,85.27900000000001,2092.1472000000003,76.5,12.0,2.056384,124.02852
2024-02-07 04:00:00,87.18833333333335,2092.1472000000003,67.12,14.0,2.056384,304.3203
2024-02-07 05:00:00,85.75666666666666,2800.25856,51.45,16.0,4.112768,501.32
2024-02-07 06:00:00,85.10666666666665,3492.27648,39.43,18.0,5.655056,654.3782
2024-02-07 07:00:00,83.68866666666666,4007.266560000001,34.51,19.0,3.084576,802.63354
2024-02-07 08:00:00,92.71466666666667,4007.266560000001,32.43,20.0,4.112768,951.95386
2024-02-07 09:00:00,85.954,4007.266560000001,34.51,19.0,5.14096,1076.3842
2024-02-07 10:00:00,68.34033333333333,2993.37984,44.76,16.0,5.14096,1063.2156
2024-02-07 11:00:00,54.07733333333333,2993.37984,51.45,16.0,4.112768,1032.508
2024-02-07 12:00:00,46.152,2993.37984,48.0,16.0,5.14096,751.2692
2024-02-07 13:00:00,45.68866666666667,2494.4832,71.83,14.0,3.084576,275.95554
2024-02-07 14:00:00,42.50466666666667,2494.4832,76.66,13.0,2.056384,220.35764
2024-02-07 15:00:00,40.318,2494.4832,71.64,13.0,3.084576,199.87062
2024-02-07 16:00:00,44.74,2494.4832,76.5,12.0,3.084576,202.0745
2024-02-07 17:00:00,53.31766666666668,2494.4832,81.87,12.0,3.084576,204.10645
2024-02-07 18:00:00,62.43206896551724,2494.4832,81.87,12.0,3.084576,205.38687
2024-02-07 19:00:00,78.0348275862069,2494.4832,81.87,12.0,3.084576,202.0355
2024-02-07 20:00:00,96.5010344827586,2494.4832,93.55,11.0,3.084576,203.41043
2024-02-07 21:00:00,108.05344827586208,2494.4832,93.55,11.0,4.626863999999999,213.77554
2024-02-07 22:00:00,105.64551724137932,2494.4832,93.5,10.0,3.598672,272.53525
2024-02-07 23:00:00,97.94413793103448,2204.80128,93.45,9.0,3.598672,285.94443
2024-02-08 00:00:00,93.9703448275862,2204.80128,93.45,9.0,3.598672,309.10712
2024-02-08 01:00:00,93.01766666666668,2204.80128,93.4,8.0,3.084576,330.40384
2024-02-08 02:00:00,89.38066666666667,1593.25056,93.4,8.0,3.598672,349.83987
2024-02-08 03:00:00,81.84366666666666,1400.12928,87.28,9.0,3.598672,446.5879
2024-02-08 04:00:00,80.59233333333334,1593.25056,87.65,13.0,6.169152,586.3937
2024-02-08 05:00:00,75.57033333333334,1802.46528,67.33,15.0,4.112768,764.7007
2024-02-08 06:00:00,71.712,1899.02592,48.28,17.0,4.112768,905.4034
2024-02-08 07:00:00,72.26533333333333,2494.4832,45.6,19.0,4.112768,976.4855
2024-02-08 08:00:00,74.11200000000001,2494.4832,37.32,20.0,4.112768,1019.9673
2024-02-08 09:00:00,73.68733333333333,3202.59456,32.43,20.0,4.626863999999999,1049.9636
2024-02-08 10:00:00,70.76033333333334,4007.266560000001,30.49,21.0,4.112768,1052.7155
2024-02-08 11:00:00,62.451071428571424,4007.266560000001,30.49,21.0,4.112768,989.80835
2024-02-08 12:00:00,55.25892857142857,4007.266560000001,37.03,19.0,5.14096,656.56464
2024-02-08 13:00:00,50.69678571428572,4007.266560000001,48.28,17.0,3.084576,244.06078
2024-02-08 14:00:00,43.55620689655173,3492.27648,55.12,16.0,2.57048,183.10358
2024-02-08 15:00:00,38.02862068965518,3492.27648,62.69,14.0,2.57048,172.26414
2024-02-08 16:00:00,35.38551724137931,3492.27648,66.91,13.0,2.056384,171.99646
2024-02-08 17:00:00,36.74931034482759,3492.27648,66.91,13.0,2.056384,162.56029
2024-02-08 18:00:00,48.554482758620686,3492.27648,66.91,13.0,2.056384,152.35753
2024-02-08 19:00:00,65.48172413793104,3492.27648,66.91,13.0,2.57048,146.81625
2024-02-08 20:00:00,81.56551724137931,3492.27648,66.7,12.0,2.57048,146.55165
2024-02-08 21:00:00,85.49931034482759,3492.27648,66.7,12.0,3.598672,146.87344
2024-02-08 22:00:00,81.70689655172414,3492.27648,71.26,11.0,3.084576,140.6924
2024-02-08 23:00:00,81.26642857142858,3202.59456,81.47,9.0,3.084576,121.039085
2024-02-09 00:00:00,71.12034482758621,3202.59456,81.47,9.0,2.056384,108.86384
2024-02-09 01:00:00,64.36689655172414,2993.37984,87.28,9.0,1.542288,96.87848
2024-02-09 02:00:00,60.56896551724138,2494.4832,87.28,9.0,1.542288,90.43091
2024-02-09 03:00:00,59.79931034482759,2800.25856,71.26,11.0,1.542288,133.60304
2024-02-09 04:00:00,62.11103448275862,2993.37984,58.27,13.0,2.57048,221.49728
2024-02-09 05:00:00,63.03758620689655,3202.59456,48.0,16.0,2.056384,359.27655
2024-02-09 06:00:00,66.20233333333333,4007.266560000001,42.28,18.0,2.056384,569.23663
2024-02-09 07:00:00,68.51137931034484,4007.266560000001,37.32,20.0,2.57048,810.1004
2024-02-09 08:00:00,74.45464285714286,4007.266560000001,32.72,21.0,3.084576,979.79175
2024-02-09 09:00:00,73.45655172413794,4007.266560000001,30.77,22.0,2.056384,1070.1167
2024-02-09 10:00:00,74.22833333333332,4007.266560000001,28.68,22.0,2.57048,1209.0236
2024-02-09 11:00:00,68.70275862068965,4007.266560000001,28.68,22.0,3.084576,1183.2239
2024-02-09 12:00:00,60.26758620689655,4007.266560000001,28.39,21.0,2.056384,51.26112
2024-02-09 13:00:00,55.18689655172414,3492.27648,34.51,19.0,0.0,21.392141
2024-02-09 14:00:00,45.382666666666665,3492.27648,45.04,17.0,0.0,18.481993
2024-02-09 15:00:00,34.732,3492.27648,54.86,15.0,0.0,18.423525
2024-02-09 16:00:00,33.233,3492.27648,58.52,14.0,0.0,18.01988
2024-02-09 17:00:00,33.067,2993.37984,62.46,13.0,0.0,18.453766
2024-02-09 18:00:00,44.621,2800.25856,66.91,13.0,0.0,19.586088
2024-02-09 19:00:00,81.06103448275861,2800.25856,76.5,12.0,0.0,21.242168
2024-02-09 20:00:00,121.69633333333331,2800.25856,81.74,11.0,0.0,21.695541
2024-02-09 21:00:00,164.99866666666665,2800.25856,81.74,11.0,0.0,20.930103
2024-02-09 22:00:00,193.0113333333333,2800.25856,87.37,10.0,0.0,24.599543
2024-02-09 23:00:00,209.937,2494.4832,87.37,10.0,0.0,25.255566
2024-02-10 00:00:00,199.0073333333333,1802.46528,93.45,9.0,0.0,24.118938
2024-02-10 01:00:00,196.17033333333333,1496.68992,93.45,9.0,0.0,20.659517
2024-02-10 02:00:00,190.27533333333332,1094.35392,93.45,9.0,0.0,17.862625
2024-02-10 03:00:00,175.04666666666668,997.79328,93.55,11.0,0.0,28.46399
2024-02-10 04:00:00,179.83800000000002,997.79328,76.82,14.0,0.0,89.59641
2024-02-10 05:00:00,182.4333333333333,997.79328,67.75,17.0,0.0,362.91492
2024-02-10 06:00:00,186.2086666666667,1303.5686400000002,52.25,19.0,1.028192,810.5941
2024-02-10 07:00:00,192.30633333333333,1802.46528,37.61,21.0,2.056384,935.0742
2024-02-10 08:00:00,204.975,1802.46528,35.09,21.0,2.056384,1025.0593
2024-02-10 09:00:00,228.91933333333333,1496.68992,33.0,22.0,2.056384,1087.2214
2024-02-10 10:00:00,249.853,1705.9046400000002,35.37,22.0,2.57048,1144.6647
2024-02-10 11:00:00,213.51833333333332,1802.46528,37.89,22.0,2.57048,1116.1831
2024-02-10 12:00:00,168.94862068965517,1802.46528,43.13,21.0,2.57048,118.05921
2024-02-10 13:00:00,142.79758620689657,1899.02592,52.25,19.0,2.056384,45.422897
2024-02-10 14:00:00,133.15206896551723,2301.36192,59.26,17.0,1.028192,38.090427
2024-02-10 15:00:00,123.92931034482758,2301.36192,67.54,16.0,1.028192,39.96425
2024-02-10 16:00:00,111.7693103448276,2092.1472000000003,82.12,14.0,1.028192,44.28519
2024-02-10 17:00:00,105.53137931034482,2092.1472000000003,76.82,14.0,1.028192,49.202217
2024-02-10 18:00:00,119.27689655172414,2092.1472000000003,82.12,14.0,0.0,51.28386
2024-02-10 19:00:00,157.51137931034484,2092.1472000000003,81.99,13.0,0.0,51.787235
2024-02-10 20:00:00,187.4596551724138,2092.1472000000003,87.56,12.0,0.0,48.102535
2024-02-10 21:00:00,195.5693103448276,1802.46528,87.56,12.0,0.0,43.81362
2024-02-10 22:00:00,201.5568965517241,1802.46528,93.55,11.0,1.028192,36.65781
2024-02-10 23:00:00,207.0979310344828,1207.008,93.55,11.0,1.542288,36.00492
2024-02-11 00:00:00,200.95310344827587,1094.35392,87.47,11.0,1.542288,37.896473
2024-02-11 01:00:00,193.9796551724138,305.77536000000003,93.5,10.0,1.028192,40.137646
2024-02-11 02:00:00,184.70448275862063,48.28032,93.45,9.0,1.542288,41.60493
2024-02-11 03:00:00,180.1368965517241,48.28032,100.0,9.0,1.542288,68.582085
2024-02-11 04:00:00,177.2696551724138,96.56064,93.5,10.0,1.542288,139.22964
2024-02-11 05:00:00,173.55413793103446,692.01792,81.99,13.0,2.056384,369.4904
2024-02-11 06:00:00,181.86142857142855,1094.35392,72.38,17.0,1.542288,642.19476
2024-02-11 07:00:00,180.3289655172414,1496.68992,59.97,20.0,2.056384,805.3628
2024-02-11 08:00:00,186.2155172413793,2204.80128,43.13,21.0,2.056384,939.86884
2024-02-11 09:00:00,187.60827586206895,2494.4832,35.37,22.0,1.542288,1027.402
2024-02-11 10:00:00,186.6103448275862,2494.4832,33.29,23.0,1.542288,1080.3164
2024-02-11 11:00:00,165.82827586206895,2494.4832,35.37,22.0,1.542288,1042.388
2024-02-11 12:00:00,139.71068965517242,2204.80128,43.13,21.0,3.598672,102.65924
2024-02-11 13:00:00,113.6,2204.80128,55.63,18.0,2.57048,40.64395
2024-02-11 14:00:00,104.45620689655172,2204.80128,63.38,17.0,1.028192,32.588436
2024-02-11 15:00:00,98.36413793103448,2204.80128,72.38,17.0,1.028192,28.59737
2024-02-11 16:00:00,98.56214285714285,1995.58656,77.14,16.0,0.0,25.743774
2024-02-11 17:00:00,98.64214285714286,1802.46528,82.37,16.0,1.028192,25.128838
